City,Date,CO
Chennai,2016-05-08,1.01
Chennai,2016-05-09,1.15
Chennai,2016-05-10,1.1
Chennai,2016-05-11,1.16
Chennai,2016-05-12,1.23
Chennai,2016-05-13,1.24
Chennai,2016-05-14,1.24
Chennai,2016-05-15,2.1
Chennai,2016-05-16,1.15
Chennai,2016-05-17,1.15
Chennai,2016-05-18,1.28
Chennai,2016-05-19,1.37
Chennai,2016-05-20,1.24
Chennai,2016-05-21,1.15
Chennai,2016-05-22,0.95
Chennai,2016-05-23,0.98
Chennai,2016-05-24,1.09
Chennai,2016-05-25,1.15
Chennai,2016-05-26,2.55
Chennai,2016-05-27,1.67
Chennai,2016-05-28,1.84
Chennai,2016-05-29,1.49
Chennai,2016-05-30,1.48
Chennai,2016-05-31,1.42
Chennai,2016-06-01,1.94
Chennai,2016-06-02,1.86
Chennai,2016-06-03,
Chennai,2016-06-04,
Chennai,2016-06-05,
Chennai,2016-06-06,
Chennai,2016-06-07,
Chennai,2016-06-08,
Chennai,2016-06-09,
Chennai,2016-06-10,
Chennai,2016-06-11,
Chennai,2016-06-12,
Chennai,2016-06-13,
Chennai,2016-06-14,2.14
Chennai,2016-06-15,2.17
Chennai,2016-06-16,2.64
Chennai,2016-06-17,2.13
Chennai,2016-06-18,1.92
Chennai,2016-06-19,1.81
Chennai,2016-06-20,2.08
Chennai,2016-06-21,1.49
Chennai,2016-06-22,1.47
Chennai,2016-06-23,0.92
Chennai,2016-06-24,0.71
Chennai,2016-06-25,
Chennai,2016-06-26,0.19
Chennai,2016-06-27,1.0
Chennai,2016-06-28,0.82
Chennai,2016-06-29,1.42
Chennai,2016-06-30,1.08
Chennai,2016-07-01,1.1
Chennai,2016-07-02,1.23
Chennai,2016-07-03,0.99
Chennai,2016-07-04,1.22
Chennai,2016-07-05,1.16
Chennai,2016-07-06,1.06
Chennai,2016-07-07,1.43
Chennai,2016-07-08,1.37
Chennai,2016-07-09,0.93
Chennai,2016-07-10,1.03
Chennai,2016-07-11,2.15
Chennai,2016-07-12,0.97
Chennai,2016-07-13,0.85
Chennai,2016-07-14,0.98
Chennai,2016-07-15,0.96
Chennai,2016-07-16,0.85
Chennai,2016-07-17,0.83
Chennai,2016-07-18,0.86
Chennai,2016-07-19,3.09
Chennai,2016-07-20,1.13
Chennai,2016-07-21,1.63
Chennai,2016-07-22,1.17
Chennai,2016-07-23,0.94
Chennai,2016-07-24,0.96
Chennai,2016-07-25,1.18
Chennai,2016-07-26,1.14
Chennai,2016-07-27,1.22
Chennai,2016-07-28,1.31
Chennai,2016-07-29,1.26
Chennai,2016-07-30,1.22
Chennai,2016-07-31,1.12
Chennai,2016-08-01,1.08
Chennai,2016-08-02,1.16
Chennai,2016-08-03,6.35
Chennai,2016-08-04,1.22
Chennai,2016-08-05,2.72
Chennai,2016-08-06,1.16
Chennai,2016-08-07,1.08
Chennai,2016-08-08,2.15
Chennai,2016-08-09,2.83
Chennai,2016-08-10,3.22
Chennai,2016-08-11,3.33
Chennai,2016-08-12,0.14
Chennai,2016-08-13,2.37
Chennai,2016-08-14,1.07
Chennai,2016-08-15,3.27
Chennai,2016-08-16,1.28
Chennai,2016-08-17,1.05
Chennai,2016-08-18,0.79
Chennai,2016-08-19,0.26
Chennai,2016-08-20,0.02
Chennai,2016-08-21,1.21
Chennai,2016-08-22,0.05
Chennai,2016-08-23,0.76
Chennai,2016-08-24,1.52
Chennai,2016-08-25,1.21
Chennai,2016-08-26,1.02
Chennai,2016-08-27,0.95
Chennai,2016-08-28,1.08
Chennai,2016-08-29,3.65
Chennai,2016-08-30,2.84
Chennai,2016-08-31,1.44
Chennai,2016-09-01,2.64
Chennai,2016-09-02,2.34
Chennai,2016-09-03,1.61
Chennai,2016-09-04,2.08
Chennai,2016-09-05,0.98
Chennai,2016-09-06,2.94
Chennai,2016-09-07,3.17
Chennai,2016-09-08,1.03
Chennai,2016-09-09,3.01
Chennai,2016-09-10,0.61
Chennai,2016-09-11,0.22
Chennai,2016-09-12,0.79
Chennai,2016-09-13,0.16
Chennai,2016-09-14,1.13
Chennai,2016-09-15,9.15
Chennai,2016-09-16,2.59
Chennai,2016-09-17,5.56
Chennai,2016-09-18,8.2
Chennai,2016-09-19,8.68
Chennai,2016-09-20,11.03
Chennai,2016-09-21,6.02
Chennai,2016-09-22,8.05
Chennai,2016-09-23,0.03
Chennai,2016-09-24,0.09
Chennai,2016-09-25,0.05
Chennai,2016-09-26,0.07
Chennai,2016-09-27,0.04
Chennai,2016-09-28,0.04
Chennai,2016-09-29,0.11
Chennai,2016-09-30,0.17
Chennai,2016-10-01,0.03
Chennai,2016-10-02,0.0
Chennai,2016-10-03,0.1
Chennai,2016-10-04,0.08
Chennai,2016-10-05,0.1
Chennai,2016-10-06,0.11
Chennai,2016-10-07,0.19
Chennai,2016-10-08,0.05
Chennai,2016-10-09,0.0
Chennai,2016-10-10,0.03
Chennai,2016-10-11,0.02
Chennai,2016-10-12,0.02
Chennai,2016-10-13,0.06
Chennai,2016-10-14,0.06
Chennai,2016-10-15,0.01
Chennai,2016-10-16,0.03
Chennai,2016-10-17,0.45
Chennai,2016-10-18,0.13
Chennai,2016-10-19,0.08
Chennai,2016-10-20,0.03
Chennai,2016-10-21,0.26
Chennai,2016-10-22,0.21
Chennai,2016-10-23,0.15
Chennai,2016-10-24,0.21
Chennai,2016-10-25,0.34
Chennai,2016-10-26,0.27
Chennai,2016-10-27,0.1
Chennai,2016-10-28,1.44
Chennai,2016-10-29,0.2
Chennai,2016-10-30,0.11
Chennai,2016-10-31,0.02
Chennai,2016-11-01,0.12
Chennai,2016-11-02,0.12
Chennai,2016-11-03,0.15
Chennai,2016-11-04,0.13
Chennai,2016-11-05,0.14
Chennai,2016-11-06,0.14
Chennai,2016-11-07,0.06
Chennai,2016-11-08,0.02
Chennai,2016-11-09,0.02
Chennai,2016-11-10,0.0
Chennai,2016-11-11,0.02
Chennai,2016-11-12,0.0
Chennai,2016-11-13,0.02
Chennai,2016-11-14,0.0
Chennai,2016-11-15,0.0
Chennai,2016-11-16,0.0
Chennai,2016-11-17,0.0
Chennai,2016-11-18,0.0
Chennai,2016-11-19,0.0
Chennai,2016-11-20,0.02
Chennai,2016-11-21,0.02
Chennai,2016-11-22,0.0
Chennai,2016-11-23,0.07
Chennai,2016-11-24,0.41
Chennai,2016-11-25,0.08
Chennai,2016-11-26,0.19
Chennai,2016-11-27,0.16
Chennai,2016-11-28,0.08
Chennai,2016-11-29,0.02
Chennai,2016-11-30,0.02
Chennai,2016-12-01,0.04
Chennai,2016-12-02,0.03
Chennai,2016-12-03,0.23
Chennai,2016-12-04,0.06
Chennai,2016-12-05,0.12
Chennai,2016-12-06,0.07
Chennai,2016-12-07,0.02
Chennai,2016-12-08,0.12
Chennai,2016-12-09,0.13
Chennai,2016-12-10,0.12
Chennai,2016-12-11,0.03
Chennai,2016-12-12,0.07
Chennai,2016-12-13,
Chennai,2016-12-14,
Chennai,2016-12-15,
Chennai,2016-12-16,
Chennai,2016-12-17,
Chennai,2016-12-18,
Chennai,2016-12-19,
Chennai,2016-12-20,0.0
Chennai,2016-12-21,
Chennai,2016-12-22,
Chennai,2016-12-23,0.0
Chennai,2016-12-24,0.0
Chennai,2016-12-25,0.0
Chennai,2016-12-26,0.0
Chennai,2016-12-27,0.0
Chennai,2016-12-28,0.0
Chennai,2016-12-29,0.0
Chennai,2016-12-30,0.07
Chennai,2016-12-31,0.25
Chennai,2017-01-01,0.18
Chennai,2017-01-02,0.17
Chennai,2017-01-03,0.19
Chennai,2017-01-04,0.13
Chennai,2017-01-05,0.0
Chennai,2017-01-06,0.0
Chennai,2017-01-07,0.01
Chennai,2017-01-08,0.07
Chennai,2017-01-09,0.0
Chennai,2017-01-10,0.0
Chennai,2017-01-11,0.03
Chennai,2017-01-12,0.0
Chennai,2017-01-13,0.04
Chennai,2017-01-14,0.1
Chennai,2017-01-15,0.01
Chennai,2017-01-16,0.0
Chennai,2017-01-17,0.0
Chennai,2017-01-18,0.12
Chennai,2017-01-19,0.12
Chennai,2017-01-20,0.0
Chennai,2017-01-21,0.0
Chennai,2017-01-22,0.0
Chennai,2017-01-23,0.0
Chennai,2017-01-24,0.1
Chennai,2017-01-25,0.0
Chennai,2017-01-26,0.0
Chennai,2017-01-27,0.0
Chennai,2017-01-28,0.0
Chennai,2017-01-29,0.0
Chennai,2017-01-30,0.0
Chennai,2017-01-31,0.01
Chennai,2017-02-01,0.04
Chennai,2017-02-02,0.1
Chennai,2017-02-03,0.16
Chennai,2017-02-04,0.03
Chennai,2017-02-05,0.05
Chennai,2017-02-06,0.02
Chennai,2017-02-07,0.04
Chennai,2017-02-08,0.03
Chennai,2017-02-09,0.0
Chennai,2017-02-10,0.0
Chennai,2017-02-11,0.0
Chennai,2017-02-12,0.06
Chennai,2017-02-13,0.17
Chennai,2017-02-14,0.3
Chennai,2017-02-15,0.22
Chennai,2017-02-16,0.09
Chennai,2017-02-17,0.03
Chennai,2017-02-18,0.0
Chennai,2017-02-19,0.0
Chennai,2017-02-20,0.03
Chennai,2017-02-21,0.01
Chennai,2017-02-22,0.0
Chennai,2017-02-23,0.07
Chennai,2017-02-24,0.0
Chennai,2017-02-25,0.04
Chennai,2017-02-26,0.0
Chennai,2017-02-27,0.01
Chennai,2017-02-28,0.23
Chennai,2017-03-01,0.27
Chennai,2017-03-02,0.13
Chennai,2017-03-03,0.13
Chennai,2017-03-04,0.03
Chennai,2017-03-05,0.0
Chennai,2017-03-06,0.02
Chennai,2017-03-07,0.0
Chennai,2017-03-08,0.0
Chennai,2017-03-09,0.03
Chennai,2017-03-10,0.0
Chennai,2017-03-11,0.0
Chennai,2017-03-12,0.0
Chennai,2017-03-13,0.0
Chennai,2017-03-14,0.03
Chennai,2017-03-15,0.01
Chennai,2017-03-16,0.0
Chennai,2017-03-17,0.0
Chennai,2017-03-18,0.06
Chennai,2017-03-19,0.01
Chennai,2017-03-20,0.0
Chennai,2017-03-21,0.0
Chennai,2017-03-22,0.02
Chennai,2017-03-23,0.03
Chennai,2017-03-24,0.02
Chennai,2017-03-25,0.0
Chennai,2017-03-26,0.0
Chennai,2017-03-27,0.03
Chennai,2017-03-28,0.0
Chennai,2017-03-29,0.0
Chennai,2017-03-30,0.09
Chennai,2017-03-31,0.11
Chennai,2017-04-01,0.02
Chennai,2017-04-02,0.05
Chennai,2017-04-03,0.02
Chennai,2017-04-04,0.03
Chennai,2017-04-05,0.03
Chennai,2017-04-06,0.02
Chennai,2017-04-07,0.06
Chennai,2017-04-08,0.01
Chennai,2017-04-09,0.0
Chennai,2017-04-10,0.01
Chennai,2017-04-11,0.0
Chennai,2017-04-12,0.0
Chennai,2017-04-13,0.06
Chennai,2017-04-14,0.03
Chennai,2017-04-15,0.1
Chennai,2017-04-16,0.12
Chennai,2017-04-17,0.12
Chennai,2017-04-18,0.06
Chennai,2017-04-19,0.0
Chennai,2017-04-20,0.03
Chennai,2017-04-21,0.03
Chennai,2017-04-22,0.08
Chennai,2017-04-23,0.02
Chennai,2017-04-24,0.06
Chennai,2017-04-25,0.06
Chennai,2017-04-26,0.09
Chennai,2017-04-27,0.08
Chennai,2017-04-28,0.04
Chennai,2017-04-29,0.03
Chennai,2017-04-30,0.0
Chennai,2017-05-01,0.04
Chennai,2017-05-02,0.01
Chennai,2017-05-03,0.01
Chennai,2017-05-04,0.04
Chennai,2017-05-05,0.01
Chennai,2017-05-06,0.0
Chennai,2017-05-07,0.0
Chennai,2017-05-08,0.02
Chennai,2017-05-09,0.06
Chennai,2017-05-10,0.17
Chennai,2017-05-11,0.3
Chennai,2017-05-12,0.12
Chennai,2017-05-13,0.03
Chennai,2017-05-14,0.04
Chennai,2017-05-15,0.18
Chennai,2017-05-16,0.16
Chennai,2017-05-17,0.25
Chennai,2017-05-18,0.24
Chennai,2017-05-19,0.18
Chennai,2017-05-20,0.19
Chennai,2017-05-21,0.13
Chennai,2017-05-22,0.12
Chennai,2017-05-23,0.12
Chennai,2017-05-24,0.18
Chennai,2017-05-25,0.18
Chennai,2017-05-26,0.26
Chennai,2017-05-27,0.07
Chennai,2017-05-28,0.12
Chennai,2017-05-29,0.15
Chennai,2017-05-30,0.07
Chennai,2017-05-31,0.12
Chennai,2017-06-01,0.09
Chennai,2017-06-02,0.0
Chennai,2017-06-03,0.01
Chennai,2017-06-04,0.0
Chennai,2017-06-05,0.0
Chennai,2017-06-06,0.03
Chennai,2017-06-07,0.07
Chennai,2017-06-08,0.05
Chennai,2017-06-09,0.11
Chennai,2017-06-10,0.06
Chennai,2017-06-11,0.0
Chennai,2017-06-12,0.05
Chennai,2017-06-13,0.02
Chennai,2017-06-14,0.02
Chennai,2017-06-15,0.03
Chennai,2017-06-16,0.08
Chennai,2017-06-17,0.0
Chennai,2017-06-18,0.0
Chennai,2017-06-19,0.07
Chennai,2017-06-20,0.05
Chennai,2017-06-21,0.0
Chennai,2017-06-22,0.03
Chennai,2017-06-23,0.02
Chennai,2017-06-24,0.11
Chennai,2017-06-25,0.0
Chennai,2017-06-26,0.0
Chennai,2017-06-27,0.02
Chennai,2017-06-28,0.09
Chennai,2017-06-29,0.0
Chennai,2017-06-30,0.03
Chennai,2017-07-01,0.06
Chennai,2017-07-02,0.02
Chennai,2017-07-03,0.04
Chennai,2017-07-04,0.05
Chennai,2017-07-05,0.0
Chennai,2017-07-06,0.01
Chennai,2017-07-07,0.03
Chennai,2017-07-08,0.17
Chennai,2017-07-09,0.02
Chennai,2017-07-10,0.03
Chennai,2017-07-11,0.02
Chennai,2017-07-12,0.14
Chennai,2017-07-13,0.1
Chennai,2017-07-14,0.07
Chennai,2017-07-15,0.19
Chennai,2017-07-16,0.03
Chennai,2017-07-17,0.13
Chennai,2017-07-18,0.2
Chennai,2017-07-19,0.02
Chennai,2017-07-20,0.03
Chennai,2017-07-21,0.02
Chennai,2017-07-22,0.02
Chennai,2017-07-23,0.0
Chennai,2017-07-24,0.05
Chennai,2017-07-25,0.05
Chennai,2017-07-26,0.07
Chennai,2017-07-27,0.03
Chennai,2017-07-28,0.05
Chennai,2017-07-29,0.03
Chennai,2017-07-30,0.0
Chennai,2017-07-31,0.05
Chennai,2017-08-01,0.03
Chennai,2017-08-02,0.1
Chennai,2017-08-03,0.33
Chennai,2017-08-04,0.49
Chennai,2017-08-05,0.65
Chennai,2017-08-06,0.85
Chennai,2017-08-07,0.56
Chennai,2017-08-08,0.5
Chennai,2017-08-09,0.02
Chennai,2017-08-10,0.0
Chennai,2017-08-11,0.05
Chennai,2017-08-12,0.0
Chennai,2017-08-13,0.0
Chennai,2017-08-14,0.26
Chennai,2017-08-15,0.59
Chennai,2017-08-16,0.6
Chennai,2017-08-17,0.37
Chennai,2017-08-18,0.0
Chennai,2017-08-19,0.0
Chennai,2017-08-20,0.0
Chennai,2017-08-21,0.28
Chennai,2017-08-22,0.59
Chennai,2017-08-23,0.63
Chennai,2017-08-24,0.87
Chennai,2017-08-25,0.44
Chennai,2017-08-26,0.53
Chennai,2017-08-27,0.52
Chennai,2017-08-28,0.27
Chennai,2017-08-29,0.24
Chennai,2017-08-30,0.42
Chennai,2017-08-31,0.27
Chennai,2017-09-01,0.3
Chennai,2017-09-02,0.2
Chennai,2017-09-03,0.22
Chennai,2017-09-04,0.32
Chennai,2017-09-05,0.32
Chennai,2017-09-06,0.23
Chennai,2017-09-07,0.21
Chennai,2017-09-08,0.29
Chennai,2017-09-09,0.37
Chennai,2017-09-10,0.27
Chennai,2017-09-11,0.19
Chennai,2017-09-12,0.23
Chennai,2017-09-13,0.4
Chennai,2017-09-14,0.36
Chennai,2017-09-15,0.22
Chennai,2017-09-16,0.32
Chennai,2017-09-17,0.23
Chennai,2017-09-18,0.32
Chennai,2017-09-19,0.25
Chennai,2017-09-20,0.13
Chennai,2017-09-21,0.11
Chennai,2017-09-22,0.25
Chennai,2017-09-23,0.07
Chennai,2017-09-24,0.16
Chennai,2017-09-25,0.19
Chennai,2017-09-26,0.12
Chennai,2017-09-27,0.37
Chennai,2017-09-28,0.28
Chennai,2017-09-29,0.25
Chennai,2017-09-30,0.34
Chennai,2017-10-01,0.41
Chennai,2017-10-02,0.11
Chennai,2017-10-03,0.77
Chennai,2017-10-04,0.44
Chennai,2017-10-05,0.2
Chennai,2017-10-06,0.44
Chennai,2017-10-07,0.17
Chennai,2017-10-08,0.09
Chennai,2017-10-09,0.25
Chennai,2017-10-10,0.12
Chennai,2017-10-11,0.29
Chennai,2017-10-12,1.06
Chennai,2017-10-13,1.74
Chennai,2017-10-14,0.48
Chennai,2017-10-15,0.45
Chennai,2017-10-16,0.58
Chennai,2017-10-17,0.73
Chennai,2017-10-18,0.77
Chennai,2017-10-19,0.96
Chennai,2017-10-20,0.54
Chennai,2017-10-21,0.57
Chennai,2017-10-22,0.57
Chennai,2017-10-23,0.64
Chennai,2017-10-24,0.63
Chennai,2017-10-25,0.8
Chennai,2017-10-26,0.79
Chennai,2017-10-27,0.76
Chennai,2017-10-28,0.67
Chennai,2017-10-29,0.66
Chennai,2017-10-30,0.61
Chennai,2017-10-31,1.2
Chennai,2017-11-01,0.4
Chennai,2017-11-02,0.59
Chennai,2017-11-03,0.66
Chennai,2017-11-04,0.83
Chennai,2017-11-05,0.77
Chennai,2017-11-06,1.04
Chennai,2017-11-07,0.87
Chennai,2017-11-08,0.83
Chennai,2017-11-09,0.8
Chennai,2017-11-10,0.9
Chennai,2017-11-11,1.1
Chennai,2017-11-12,0.79
Chennai,2017-11-13,0.81
Chennai,2017-11-14,0.85
Chennai,2017-11-15,0.71
Chennai,2017-11-16,1.11
Chennai,2017-11-17,0.6
Chennai,2017-11-18,1.0
Chennai,2017-11-19,0.87
Chennai,2017-11-20,0.86
Chennai,2017-11-21,0.8
Chennai,2017-11-22,0.74
Chennai,2017-11-23,0.74
Chennai,2017-11-24,0.73
Chennai,2017-11-25,0.65
Chennai,2017-11-26,0.65
Chennai,2017-11-27,0.68
Chennai,2017-11-28,0.76
Chennai,2017-11-29,0.84
Chennai,2017-11-30,0.58
Chennai,2017-12-01,0.58
Chennai,2017-12-02,0.54
Chennai,2017-12-03,0.52
Chennai,2017-12-04,0.57
Chennai,2017-12-05,0.7
Chennai,2017-12-06,0.67
Chennai,2017-12-07,0.47
Chennai,2017-12-08,0.0
Chennai,2017-12-09,0.0
Chennai,2017-12-10,0.15
Chennai,2017-12-11,0.26
Chennai,2017-12-12,0.31
Chennai,2017-12-13,0.27
Chennai,2017-12-14,0.23
Chennai,2017-12-15,0.35
Chennai,2017-12-16,0.17
Chennai,2017-12-17,0.09
Chennai,2017-12-18,0.22
Chennai,2017-12-19,0.22
Chennai,2017-12-20,0.22
Chennai,2017-12-21,0.34
Chennai,2017-12-22,0.24
Chennai,2017-12-23,0.14
Chennai,2017-12-24,0.24
Chennai,2017-12-25,0.3
Chennai,2017-12-26,0.29
Chennai,2017-12-27,0.1
Chennai,2017-12-28,0.09
Chennai,2017-12-29,0.22
Chennai,2017-12-30,0.28
Chennai,2017-12-31,0.17
Chennai,2018-01-01,0.03
Chennai,2018-01-02,0.0
Chennai,2018-01-03,0.0
Chennai,2018-01-04,0.0
Chennai,2018-01-05,0.0
Chennai,2018-01-06,0.0
Chennai,2018-01-07,0.0
Chennai,2018-01-08,0.0
Chennai,2018-01-09,0.39
Chennai,2018-01-10,1.15
Chennai,2018-01-11,0.94
Chennai,2018-01-12,0.98
Chennai,2018-01-13,1.23
Chennai,2018-01-14,0.93
Chennai,2018-01-15,0.89
Chennai,2018-01-16,0.9
Chennai,2018-01-17,0.83
Chennai,2018-01-18,0.76
Chennai,2018-01-19,0.64
Chennai,2018-01-20,0.68
Chennai,2018-01-21,0.6
Chennai,2018-01-22,0.68
Chennai,2018-01-23,0.62
Chennai,2018-01-24,0.7
Chennai,2018-01-25,0.9
Chennai,2018-01-26,0.83
Chennai,2018-01-27,0.89
Chennai,2018-01-28,0.78
Chennai,2018-01-29,0.82
Chennai,2018-01-30,0.79
Chennai,2018-01-31,0.86
Chennai,2018-02-01,0.79
Chennai,2018-02-02,0.95
Chennai,2018-02-03,0.83
Chennai,2018-02-04,0.75
Chennai,2018-02-05,0.79
Chennai,2018-02-06,0.95
Chennai,2018-02-07,0.94
Chennai,2018-02-08,1.05
Chennai,2018-02-09,1.03
Chennai,2018-02-10,0.97
Chennai,2018-02-11,0.91
Chennai,2018-02-12,0.85
Chennai,2018-02-13,1.0
Chennai,2018-02-14,1.0
Chennai,2018-02-15,0.97
Chennai,2018-02-16,0.85
Chennai,2018-02-17,1.05
Chennai,2018-02-18,0.79
Chennai,2018-02-19,0.8
Chennai,2018-02-20,0.74
Chennai,2018-02-21,0.75
Chennai,2018-02-22,0.73
Chennai,2018-02-23,0.68
Chennai,2018-02-24,0.75
Chennai,2018-02-25,0.71
Chennai,2018-02-26,0.75
Chennai,2018-02-27,0.66
Chennai,2018-02-28,0.66
Chennai,2018-03-01,0.76
Chennai,2018-03-02,0.7
Chennai,2018-03-03,0.76
Chennai,2018-03-04,0.72
Chennai,2018-03-05,0.69
Chennai,2018-03-06,0.69
Chennai,2018-03-07,0.86
Chennai,2018-03-08,0.8
Chennai,2018-03-09,0.84
Chennai,2018-03-10,0.75
Chennai,2018-03-11,0.75
Chennai,2018-03-12,1.03
Chennai,2018-03-13,1.02
Chennai,2018-03-14,0.99
Chennai,2018-03-15,0.95
Chennai,2018-03-16,0.98
Chennai,2018-03-17,1.09
Chennai,2018-03-18,0.88
Chennai,2018-03-19,0.99
Chennai,2018-03-20,0.94
Chennai,2018-03-21,1.18
Chennai,2018-03-22,1.35
Chennai,2018-03-23,0.98
Chennai,2018-03-24,1.14
Chennai,2018-03-25,1.11
Chennai,2018-03-26,1.09
Chennai,2018-03-27,1.07
Chennai,2018-03-28,1.31
Chennai,2018-03-29,0.91
Chennai,2018-03-30,0.88
Chennai,2018-03-31,0.82
Chennai,2018-04-01,0.79
Chennai,2018-04-02,0.74
Chennai,2018-04-03,0.78
Chennai,2018-04-04,0.97
Chennai,2018-04-05,1.07
Chennai,2018-04-06,0.91
Chennai,2018-04-07,0.59
Chennai,2018-04-08,0.58
Chennai,2018-04-09,0.51
Chennai,2018-04-10,0.78
Chennai,2018-04-11,0.77
Chennai,2018-04-12,0.85
Chennai,2018-04-13,0.92
Chennai,2018-04-14,0.86
Chennai,2018-04-15,0.74
Chennai,2018-04-16,0.9
Chennai,2018-04-17,1.06
Chennai,2018-04-18,0.87
Chennai,2018-04-19,0.93
Chennai,2018-04-20,0.82
Chennai,2018-04-21,0.85
Chennai,2018-04-22,0.8
Chennai,2018-04-23,0.78
Chennai,2018-04-24,0.85
Chennai,2018-04-25,0.85
Chennai,2018-04-26,0.81
Chennai,2018-04-27,0.88
Chennai,2018-04-28,0.82
Chennai,2018-04-29,0.84
Chennai,2018-04-30,0.8
Chennai,2018-05-01,1.71
Chennai,2018-05-02,0.91
Chennai,2018-05-03,0.71
Chennai,2018-05-04,0.77
Chennai,2018-05-05,0.8
Chennai,2018-05-06,0.73
Chennai,2018-05-07,0.78
Chennai,2018-05-08,0.74
Chennai,2018-05-09,1.37
Chennai,2018-05-10,0.93
Chennai,2018-05-11,1.1
Chennai,2018-05-12,1.18
Chennai,2018-05-13,1.2
Chennai,2018-05-14,1.15
Chennai,2018-05-15,1.24
Chennai,2018-05-16,1.27
Chennai,2018-05-17,1.16
Chennai,2018-05-18,0.86
Chennai,2018-05-19,0.86
Chennai,2018-05-20,0.85
Chennai,2018-05-21,0.8
Chennai,2018-05-22,0.81
Chennai,2018-05-23,0.84
Chennai,2018-05-24,0.78
Chennai,2018-05-25,0.86
Chennai,2018-05-26,0.88
Chennai,2018-05-27,0.86
Chennai,2018-05-28,0.82
Chennai,2018-05-29,0.84
Chennai,2018-05-30,0.84
Chennai,2018-05-31,0.82
Chennai,2018-06-01,0.81
Chennai,2018-06-02,0.84
Chennai,2018-06-03,0.85
Chennai,2018-06-04,0.76
Chennai,2018-06-05,0.77
Chennai,2018-06-06,0.88
Chennai,2018-06-07,0.83
Chennai,2018-06-08,0.79
Chennai,2018-06-09,0.82
Chennai,2018-06-10,0.79
Chennai,2018-06-11,0.74
Chennai,2018-06-12,0.8
Chennai,2018-06-13,0.85
Chennai,2018-06-14,0.8
Chennai,2018-06-15,0.82
Chennai,2018-06-16,0.83
Chennai,2018-06-17,0.78
Chennai,2018-06-18,0.78
Chennai,2018-06-19,0.81
Chennai,2018-06-20,0.79
Chennai,2018-06-21,0.8
Chennai,2018-06-22,0.79
Chennai,2018-06-23,0.79
Chennai,2018-06-24,0.81
Chennai,2018-06-25,0.8
Chennai,2018-06-26,0.8
Chennai,2018-06-27,0.81
Chennai,2018-06-28,0.81
Chennai,2018-06-29,0.81
Chennai,2018-06-30,0.78
Chennai,2018-07-01,0.79
Chennai,2018-07-02,0.87
Chennai,2018-07-03,0.88
Chennai,2018-07-04,0.86
Chennai,2018-07-05,0.84
Chennai,2018-07-06,0.9
Chennai,2018-07-07,0.84
Chennai,2018-07-08,0.83
Chennai,2018-07-09,0.78
Chennai,2018-07-10,0.82
Chennai,2018-07-11,0.77
Chennai,2018-07-12,0.8
Chennai,2018-07-13,0.77
Chennai,2018-07-14,0.78
Chennai,2018-07-15,0.78
Chennai,2018-07-16,0.73
Chennai,2018-07-17,0.85
Chennai,2018-07-18,0.82
Chennai,2018-07-19,0.81
Chennai,2018-07-20,0.77
Chennai,2018-07-21,0.79
Chennai,2018-07-22,0.83
Chennai,2018-07-23,0.74
Chennai,2018-07-24,0.81
Chennai,2018-07-25,0.81
Chennai,2018-07-26,0.82
Chennai,2018-07-27,0.85
Chennai,2018-07-28,0.81
Chennai,2018-07-29,0.86
Chennai,2018-07-30,0.78
Chennai,2018-07-31,0.82
Chennai,2018-08-01,0.86
Chennai,2018-08-02,0.94
Chennai,2018-08-03,0.79
Chennai,2018-08-04,0.8
Chennai,2018-08-05,0.78
Chennai,2018-08-06,0.83
Chennai,2018-08-07,0.76
Chennai,2018-08-08,0.74
Chennai,2018-08-09,0.81
Chennai,2018-08-10,0.8
Chennai,2018-08-11,0.85
Chennai,2018-08-12,0.79
Chennai,2018-08-13,0.86
Chennai,2018-08-14,0.8
Chennai,2018-08-15,0.73
Chennai,2018-08-16,0.78
Chennai,2018-08-17,0.86
Chennai,2018-08-18,0.85
Chennai,2018-08-19,0.8
Chennai,2018-08-20,0.83
Chennai,2018-08-21,0.73
Chennai,2018-08-22,0.83
Chennai,2018-08-23,0.81
Chennai,2018-08-24,0.83
Chennai,2018-08-25,0.77
Chennai,2018-08-26,0.8
Chennai,2018-08-27,0.9
Chennai,2018-08-28,0.67
Chennai,2018-08-29,0.83
Chennai,2018-08-30,0.82
Chennai,2018-08-31,0.93
Chennai,2018-09-01,0.84
Chennai,2018-09-02,0.78
Chennai,2018-09-03,0.97
Chennai,2018-09-04,0.85
Chennai,2018-09-05,0.72
Chennai,2018-09-06,0.9
Chennai,2018-09-07,0.99
Chennai,2018-09-08,0.93
Chennai,2018-09-09,0.85
Chennai,2018-09-10,0.78
Chennai,2018-09-11,0.85
Chennai,2018-09-12,0.74
Chennai,2018-09-13,0.81
Chennai,2018-09-14,0.76
Chennai,2018-09-15,0.8
Chennai,2018-09-16,0.93
Chennai,2018-09-17,1.1
Chennai,2018-09-18,0.86
Chennai,2018-09-19,0.89
Chennai,2018-09-20,1.09
Chennai,2018-09-21,0.83
Chennai,2018-09-22,0.78
Chennai,2018-09-23,0.67
Chennai,2018-09-24,0.99
Chennai,2018-09-25,0.99
Chennai,2018-09-26,0.94
Chennai,2018-09-27,0.74
Chennai,2018-09-28,0.78
Chennai,2018-09-29,0.66
Chennai,2018-09-30,0.83
Chennai,2018-10-01,1.0
Chennai,2018-10-02,0.97
